============================================================
CICERO PAIRS - WINDOW SIZE 4
============================================================

Pair                           | Count
('greek.expression', 'nolo')   |     3
('iam', 'placeo')              |     3
('greek.expression', 'mehercule') |     3
('crebro', 'scribo')           |     3
('hercule', 'video')           |     3
('ago', 'greek.expression')    |     3
('ago', 'quoad')               |     3
('aedifico', 'greek.expression') |     3
('amoenus', 'greek.expression') |     3
('greek.expression', 'postea') |     3
('gero', 'quaero')             |     3
('facio', 'verum')             |     3
('scio', 'verum')              |     3
('dies', 'dionysius')          |     3
('domitius', 'greek.expression') |     3
('bonus', 'nam')               |     3
('ne', 'semper')               |     3
('enim', 'satis')              |     3
('defero', 'ne')               |     3
('greek.expression', 'moneo')  |     3
('cogito', 'multus')           |     3
('multus', 'pompeius')         |     3
('cumanus', 'venio')           |     3
('messalla', 'video')          |     3
('mehercule', 'ne')            |     3
('ambulo', 'quam')             |     3
('perspicio', 'volo')          |     3
('exspecto', 'pompeius')       |     3
('ratio', 'venio')             |     3
('puto', 'ratio')              |     3
('greek.expression', 'saluto') |     3
('non', 'vere')                |     3
('dionysius', 'littera')       |     3
('delecto', 'ne')              |     3
('autem', 'quidem')            |     3
('fere', 'quidem')             |     3
('absolvo', 'condemno')        |     3
('redeo', 'roma')              |     3
('idus', 'venio')              |     3
('pusillus', 'tam')            |     3
('tam', 'vox')                 |     3
('ceterus', 'magnus')          |     3
('placeo', 'valde')            |     3
('faenus', 'greek.expression') |     3
('caesar', 'memmius')          |     3
('consul', 'domitius')         |     3
('non', 'pactio')              |     3
('messalla', 'non')            |     3
('comitium', 'quam')           |     3
('etiam', 'fortasse')          |     3
('ago', 'exspecto')            |     3
('rogo', 'volo')               |     3
('hortor', 'quam')             |     3
('cicero', 'etiam')            |     3
('scio', 'tempus')             |     3
('buthrotum', 'do')            |     3
('commode', 'enim')            |     3
('habeo', 'ostendo')           |     3
('locus', 'modo')              |     3
('nosco', 'res')               |     3
('efficio', 'res')             |     3
('fugio', 'res')               |     3
('primus', 'sermo')            |     3
('satis', 'vix')               |     3
('cura', 'res')                |     3
('curo', 'intellego')          |     3
('facio', 'reus')              |     3
('consultum', 'gratia')        |     3
('facio', 'quaero')            |     3
('commoveo', 'tamen')          |     3
('caesar', 'miles')            |     3
('asia', 'do')                 |     3
('ago', 'intersum')            |     3
('do', 'lex')                  |     3
('adsum', 'ne')                |     3
('nomen', 'non')               |     3
('possum', 'verum')            |     3
('prius', 'quam')              |     3
('ita', 'senatus')             |     3
('censeo', 'res')              |     3
('calendar.expression', 'enim') |     3
('cato', 'tamen')              |     3
('caesar', 'frater')           |     3
('amor', 'caesar')             |     3
('cognosco', 'etiam')          |     3
('cognosco', 'iam')            |     3
('modo', 'ratio')              |     3
('igitur', 'ne')               |     3
('igitur', 'inquam')           |     3
('dolor', 'possum')            |     3
('ango', 'possum')             |     3
('domus', 'non')               |     3
('gabinius', 'lex')            |     3
('cilicia', 'quintus')         |     3
('accipio', 'tamen')           |     3
('caesar', 'proficiscor')      |     3
('quidem', 'venio')            |     3
('cicero', 'dies')             |     3
('ephesus', 'littera')         |     3
('do', 'ephesus')              |     3
('igitur', 'scribo')           |     3
('lego', 'ne')                 |     3
('pompeius', 'quidem')         |     3
('dionysius', 'quidem')        |     3
('etiam', 'servo')             |     3
('dies', 'maneo')              |     3
('aquinum', 'arcanum')         |     3
('quintus', 'venio')           |     3
('possum', 'vir')              |     3
('aquinum', 'quintus')         |     3
('pomptinus', 'scribo')        |     3
('idus', 'vi')                 |     3
('maias', 'vi')                |     3
('prorogo', 'provincia')       |     3
('provincia', 'volo')          |     3
('laudo', 'puto')              |     3
('littera', 'neque')           |     3
('quaeso', 'scribo')           |     3
('quando', 'scio')             |     3
('rescribo', 'volo')           |     3
('adhuc', 'enim')              |     3
('accipio', 'bini')            |     3
('gratia', 'pono')             |     3
('equidem', 'greek.expression') |     3
('adsum', 'ago')               |     3
('accipio', 'venio')           |     3
('conficio', 'tamen')          |     3
('enim', 'tamen')              |     3
('praesertim', 'senatus')      |     3
('habeo', 'perficio')          |     3
('exspecto', 'pomptinus')      |     3
('do', 'proficiscor')          |     3
('ago', 'autem')               |     3
('non', 'sequor')              |     3
('littera', 'modo')            |     3
('dies', 'pomptinus')          |     3
('consilium', 'exspecto')      |     3
('greek.expression', 'publicus') |     3
('possum', 'recte')            |     3
('quam', 'quo')                |     3
('do', 'roma')                 |     3
('etiam', 'peto')              |     3
('proficiscor', 'tamen')       |     3
('neque', 'tamen')             |     3
('epirus', 'iam')              |     3
('ne', 'pomptinus')            |     3
('exspecto', 'roma')           |     3
('modo', 'roma')               |     3
('roma', 'vehementer')         |     3
('accipio', 'roma')            |     3
('littera', 'queror')          |     3
('possum', 'servo')            |     3
('perspicio', 'totus')         |     3
('saepe', 'volo')              |     3
('quintilis', 'venio')         |     3
('autem', 'molestus')          |     3
('facio', 'summus')            |     3
('parthus', 'volo')            |     3
('roma', 'tempus')             |     3
('relinquo', 'res')            |     3
('monetary.expression', 'relinquo') |     3
('monetary.expression', 'scio') |     3
('adsum', 'tempus')            |     3
('cicero', 'puer')             |     3
('equidem', 'ut')              |     3
('athenae', 'quintilis')       |     3
('negotium', 'sane')           |     3
('greek.expression', 'tantus') |     3
('terra', 'ubi')               |     3
('res', 'vix')                 |     3
('do', 'venio')                |     3
('aphractum', 'rhodius')       |     3
('ne', 'summus')               |     3
('ago', 'peto')                |     3
('proficiscor', 'venio')       |     3
('cum', 'non')                 |     3
('audio', 'ut')                |     3
('etiam', 'hortensius')        |     3
('caesar', 'consul')           |     3
('possum', 'rogo')             |     3
('ephesus', 'venio')           |     3
('annus', 'multus')            |     3
('facio', 'ratio')             |     3
('laboro', 'ne')               |     3
('littera', 'semper')          |     3
('gratus', 'mando')            |     3
('habeo', 'plenus')            |     3
('dico', 'roma')               |     3
('legio', 'non')               |     3
('ago', 'quaero')              |     3
('facio', 'sumptus')           |     3
('non', 'solvo')               |     3
('ceterus', 'cum')             |     3
('ceterus', 'tum')             |     3
('publicanus', 'tabellarius')  |     3
('gaudeo', 'greek.expression') |     3
('ibi', 'laodicea')            |     3
('dies', 'synnada')            |     3
('dies', 'triduum')            |     3
('moror', 'triduum')           |     3
('cappadocia', 'cilicia')      |     3
('cappadocia', 'puto')         |     3
('castra', 'habeo')            |     3
('dico', 'item')               |     3
('greek.expression', 'item')   |     3
('fuga', 'res')                |     3
('do', 'laodicea')             |     3
('greek.expression', 'vivo')   |     3
('regnum', 'rex')              |     3
('amo', 'dico')                |     3
('quam', 'totus')              |     3
('sumptus', 'terruncius')      |     3
('provincia', 'sumptus')       |     3
('enim', 'provincia')          |     3
('cassius', 'quintus')         |     3
('tam', 'vehemens')            |     3
('ago', 'laodicea')            |     3
('greek.expression', 'phemius') |     3
('domus', 'volo')              |     3
('frater', 'gaius')            |     3
('bibulus', 'quidem')          |     3
('orodes', 'parthus')          |     3
('filius', 'rex')              |     3
('res', 'singulus')            |     3
('legatus', 'provincia')       |     3
('cogo', 'dico')               |     3
('deinde', 'greek.expression') |     3
('abstinentia', 'iustitia')    |     3
