============================================================
CICERO: TOP COLLOCATIONS by PMI (Inseparability)
============================================================

Collocation                    | PMI        | Count
('consul', 'rogatio')          |       3.08 |     4
('potius', 'quam')             |       3.08 |    23
('causa', 'ostendo')           |       3.08 |     3
('ostendo', 'pompeius')        |       3.08 |     4
('causa', 'varro')             |       3.08 |     3
('dies', 'servo')              |       3.07 |     5
('quidem', 'quintilis')        |       3.07 |     4
('mors', 'nam')                |       3.07 |     3
('nam', 'vulnus')              |       3.07 |     3
('accipio', 'casus')           |       3.07 |     3
('nam', 'romanus')             |       3.07 |     4
('ago', 'converto')            |       3.07 |     3
('dubius', 'quidem')           |       3.07 |     3
('nam', 'reicio')              |       3.07 |     3
('ago', 'aveo')                |       3.07 |     3
('ago', 'integer')             |       3.07 |     3
('quidem', 'terra')            |       3.07 |     3
('irascor', 'quidem')          |       3.07 |     3
('formianus', 'roma')          |       3.07 |     4
('etenim', 'roma')             |       3.07 |     4
('laodicea', 'quintus')        |       3.07 |     3
('littera', 'rumor')           |       3.07 |     7
('diligenter', 'opus')         |       3.07 |     4
('lex', 'populus')             |       3.07 |     6
('lex', 'statuo')              |       3.07 |     4
('eo', 'statim')               |       3.07 |     5
('inquam', 'nosco')            |       3.06 |     4
('greek.expression', 'praetereo') |       3.06 |     8
('greek.expression', 'iuvenis') |       3.06 |     3
('greek.expression', 'poema')  |       3.06 |     4
('flavius', 'greek.expression') |       3.06 |     5
('greek.expression', 'quamquam') |       3.06 |     5
('exspecto', 'spes')           |       3.06 |    13
('decimus', 'greek.expression') |       3.06 |     3
('greek.expression', 'procilius') |       3.06 |     3
('greek.expression', 'optimas') |       3.06 |     5
('inimicus', 'vero')           |       3.06 |     4
('greek.expression', 'porro')  |       3.06 |     3
('convivium', 'greek.expression') |       3.06 |     3
('greek.expression', 'theophrastus') |       3.06 |     3
('cum', 'valeo')               |       3.06 |     4
('greek.expression', 'nusquam') |       3.06 |     5
('dissimilis', 'greek.expression') |       3.06 |     4
('ardeo', 'greek.expression')  |       3.06 |     3
('greek.expression', 'supersum') |       3.06 |     6
('antiochea', 'greek.expression') |       3.06 |     3
('greek.expression', 'phemius') |       3.06 |     3
('greek.expression', 'pusillus') |       3.06 |     3
('caelius', 'greek.expression') |       3.06 |     3
('gravitas', 'greek.expression') |       3.06 |     4
('greek.expression', 'inimicitia') |       3.06 |     3
('exeo', 'vero')               |       3.06 |     3
('caveo', 'magis')             |       3.06 |     5
('debeo', 'tantus')            |       3.06 |     4
('ita', 'molestia')            |       3.06 |     5
('audeo', 'nunc')              |       3.06 |     5
('magnus', 'usus')             |       3.06 |     3
('assequor', 'magnus')         |       3.06 |     3
('magnus', 'malum')            |       3.06 |     3
('satis', 'vix')               |       3.06 |     3
('neglego', 'ut')              |       3.06 |     5
('possum', 'prorogo')          |       3.06 |     7
('affero', 'spes')             |       3.06 |     8
('debeo', 'inquam')            |       3.06 |     5
('forensis', 'publicus')       |       3.06 |     4
('modus', 'publius')           |       3.06 |     6
('iudex', 'publius')           |       3.06 |     3
('caesar', 'cogo')             |       3.05 |     4
('non', 'recordatio')          |       3.05 |     5
('relinquo', 'sentio')         |       3.05 |     3
('dies', 'instituo')           |       3.05 |     4
('dies', 'longe')              |       3.05 |     4
('dies', 'postridie')          |       3.05 |     4
('dies', 'tertius')            |       3.05 |     4
('dies', 'rumor')              |       3.05 |     4
('consultum', 'fero')          |       3.05 |     8
('curo', 'mensis')             |       3.05 |     3
('ordo', 'quaero')             |       3.05 |     3
('locus', 'soror')             |       3.05 |     3
('mirificus', 'mitto')         |       3.05 |     3
('desum', 'intellego')         |       3.05 |     3
('facio', 'suadeo')            |       3.05 |     4
('iudicium', 'quaero')         |       3.05 |     7
('legatus', 'mitto')           |       3.05 |     4
('ergo', 'facio')              |       3.05 |    10
('facio', 'patro')             |       3.05 |     4
('fio', 'nisi')                |       3.05 |     6
('autem', 'convenio')          |       3.05 |     4
('necessarius', 'volo')        |       3.05 |     4
('populus', 'soleo')           |       3.05 |     3
('consultum', 'fio')           |       3.05 |     6
('etiam', 'laboro')            |       3.05 |     8
('nisi', 'urbs')               |       3.05 |     3
('academia', 'quam')           |       3.04 |     3
('gymnasium', 'quam')          |       3.04 |     3
('praebeo', 'quam')            |       3.04 |     3
('nihilum', 'quam')            |       3.04 |     3
('interdum', 'quam')           |       3.04 |     3
('quam', 'quanto')             |       3.04 |     3
('civilis', 'quam')            |       3.04 |     3
('dissimilis', 'quam')         |       3.04 |     3
('fluctus', 'quam')            |       3.04 |     3
('horto', 'quam')              |       3.04 |     3
('clodius', 'opera')           |       3.04 |     3
('reperio', 'roma')            |       3.04 |     3
('et', 'magis')                |       3.04 |     7
('impedio', 'tam')             |       3.04 |     5
('cincius', 'scio')            |       3.04 |     3
('explico', 'pompeius')        |       3.04 |     3
('occido', 'pompeius')         |       3.04 |     3
('pompeius', 'princeps')       |       3.04 |     3
('malum', 'scio')              |       3.04 |     3
('navigo', 'scio')             |       3.04 |     3
('fuga', 'pompeius')           |       3.04 |     3
('capua', 'pompeius')          |       3.04 |     3
('graviter', 'pompeius')       |       3.04 |     3
('animus', 'praesens')         |       3.04 |     4
('animus', 'dignitas')         |       3.04 |     4
('animus', 'defero')           |       3.04 |     4
('animus', 'profecto')         |       3.04 |     4
('ago', 'gratia')              |       3.04 |    18
('epistula', 'marcus')         |       3.04 |     6
('homo', 'unus')               |       3.04 |     4
('amplus', 'homo')             |       3.04 |     3
('multus', 'persuadeo')        |       3.04 |     3
('homo', 'levis')              |       3.04 |     3
('induco', 'multus')           |       3.04 |     3
('multus', 'terra')            |       3.04 |     3
('lux', 'multus')              |       3.04 |     3
('homo', 'irascor')            |       3.04 |     3
('advolo', 'multus')           |       3.04 |     3
('firmus', 'multus')           |       3.04 |     4
('contemno', 'homo')           |       3.04 |     3
('coram', 'multus')            |       3.04 |     4
('marcus', 'novus')            |       3.04 |     3
('labor', 'multus')            |       3.04 |     5
('iam', 'incendium')           |       3.04 |     4
('consilium', 'praesidium')    |       3.04 |     6
('iudex', 'summus')            |       3.04 |     4
('iam', 'inanis')              |       3.04 |     4
('diu', 'iam')                 |       3.04 |    10
('affero', 'facile')           |       3.03 |     4
('parthus', 'venio')           |       3.03 |     6
('atticus', 'dico')            |       3.03 |     4
('dico', 'honorificus')        |       3.03 |     3
('ne', 'rare')                 |       3.03 |     3
('dico', 'septimus')           |       3.03 |     3
('ne', 'octavius')             |       3.03 |     3
('bonus', 'malus')             |       3.03 |     3
('bonus', 'quintilis')         |       3.03 |     3
('ne', 'praebeo')              |       3.03 |     3
('confugio', 'ne')             |       3.03 |     3
('ne', 'sestius')              |       3.03 |     6
('improbo', 'ne')              |       3.03 |     3
('ne', 'sollicito')            |       3.03 |     3
('ne', 'negotiator')           |       3.03 |     3
('dico', 'vinco')              |       3.03 |     5
('ne', 'promissum')            |       3.03 |     3
('cura', 'magnus')             |       3.03 |     7
('ago', 'perturbo')            |       3.03 |     5
('eo', 'invidia')              |       3.03 |     3
('eo', 'maias')                |       3.03 |     3
('miser', 'tum')               |       3.03 |     6
('soror', 'tum')               |       3.03 |     3
('amor', 'debeo')              |       3.03 |     3
('arcesso', 'enim')            |       3.03 |     4
('ango', 'enim')               |       3.03 |     4
('enim', 'extremus')           |       3.03 |     4
('atque', 'enim')              |       3.03 |     4
('auctor', 'lex')              |       3.02 |     3
('tam', 'turpis')              |       3.02 |     4
('discessus', 'tamen')         |       3.02 |     4
('quoque', 'sermo')            |       3.02 |     3
('inquam', 'nolo')             |       3.02 |     4
('iudico', 'valde')            |       3.02 |     3
('desino', 'tamen')            |       3.02 |     4
('alter', 'quoque')            |       3.02 |     3
('alter', 'oratio')            |       3.02 |     3
('impedio', 'valde')           |       3.02 |     3
('habeo', 'unde')              |       3.02 |     4
('recuso', 'tamen')            |       3.02 |     4
('alter', 'vita')              |       3.02 |     3
('condemno', 'tamen')          |       3.02 |     3
('memoria', 'tamen')           |       3.02 |     3
('cappadocia', 'habeo')        |       3.02 |     4
('bene', 'inquam')             |       3.02 |     3
('arma', 'habeo')              |       3.02 |     4
('scriba', 'tamen')            |       3.02 |     3
('auctoritas', 'voluntas')     |       3.02 |     3
('abicio', 'senatus')          |       3.02 |     4
('calendar.expression', 'senatus') |       3.02 |     4
('excito', 'senatus')          |       3.02 |     3
('populus', 'senatus')         |       3.02 |    11
('publicanus', 'senatus')      |       3.02 |     5
('agrarius', 'senatus')        |       3.02 |     3
('gabinius', 'senatus')        |       3.02 |     3
('messalla', 'senatus')        |       3.02 |     5
('propero', 'venio')           |       3.01 |     5
('animus', 'virtus')           |       3.01 |     3
('animus', 'instituo')         |       3.01 |     3
('frater', 'hortor')           |       3.01 |     3
('domesticus', 'frater')       |       3.01 |     3
('emo', 'frater')              |       3.01 |     3
('publius', 'sane')            |       3.01 |     3
('cognosco', 'reliquus')       |       3.01 |     3
('adhuc', 'nescio')            |       3.01 |     3
('consul', 'oportet')          |       3.01 |     5
('consul', 'impedio')          |       3.01 |     5
('accedo', 'vero')             |       3.01 |     5
('fero', 'opinio')             |       3.01 |     4
('fero', 'odium')              |       3.01 |     4
('adsum', 'rogo')              |       3.00 |     3
('cogitatio', 'volo')          |       3.00 |     5
