============================================================
CICERO: TOP PAIRS by FREQUENCY (Raw Count)
============================================================

Pair                           | Count
('contio', 'habeo')            |     8
('constituo', 'res')           |     8
('crassus', 'res')             |     8
('audio', 'res')               |     8
('affero', 'scio')             |     8
('ita', 'spero')               |     8
('autem', 'multus')            |     8
('multus', 'tempus')           |     8
('amicus', 'facio')            |     8
('facio', 'tempus')            |     8
('comitium', 'littera')        |     8
('certus', 'quintus')          |     8
('etiam', 'quintus')           |     8
('nunc', 'sic')                |     8
('caesar', 'magis')            |     8
('adhuc', 'video')             |     8
('comitium', 'venio')          |     8
('coepi', 'res')               |     8
('accipio', 'frater')          |     8
('dies', 'magis')              |     8
('domitius', 'lucius')         |     8
('magnus', 'quintus')          |     8
('accipio', 'homo')            |     8
('quam', 'soleo')              |     8
('puto', 'tempus')             |     8
('greek.expression', 'ignosco') |     8
('certe', 'puto')              |     8
('greek.expression', 'totus')  |     8
('cogito', 'scribo')           |     8
('antea', 'habeo')             |     8
('homo', 'summus')             |     8
('quare', 'scio')              |     8
('re', 'scio')                 |     8
('arbitror', 'res')            |     8
('exspecto', 'nam')            |     8
('curo', 'littera')            |     8
('non', 'potestas')            |     8
('ne', 'solvo')                |     8
('curo', 'diligenter')         |     8
('amicus', 'scribo')           |     8
('animus', 'facio')            |     8
('cognosco', 'non')            |     8
('parum', 'possum')            |     8
('nunc', 'tempus')             |     8
('possum', 'quintus')          |     8
('gaius', 'res')               |     8
('gratia', 'magnus')           |     8
('quare', 'res')               |     8
('ceterus', 'ut')              |     8
('antea', 'nunc')              |     8
('formianus', 'video')         |     8
('frater', 'nam')              |     8
('alter', 'possum')            |     8
('non', 'quoque')              |     8
('molestus', 'non')            |     8
('non', 'virtus')              |     8
('cura', 'scribo')             |     8
('frater', 'soror')            |     8
('arbitror', 'ut')             |     8
('causa', 'enim')              |     8
('certus', 'enim')             |     8
('do', 'epirus')               |     8
('duco', 'non')                |     8
('levis', 'non')               |     8
('audio', 'littera')           |     8
('ne', 'oportet')              |     8
('ne', 'teneo')                |     8
('puto', 'statuo')             |     8
('placeo', 'volo')             |     8
('marcus', 'volo')             |     8
('frater', 'scio')             |     8
('quintus', 'res')             |     8
('fere', 'greek.expression')   |     8
('fere', 'non')                |     8
('greek.expression', 'reperio') |     8
('ita', 'tum')                 |     8
('certus', 'venio')            |     8
('constituo', 'quam')          |     8
('lucius', 'scribo')           |     8
('opera', 'quam')              |     8
('conficio', 'volo')           |     8
('habeo', 'loquor')            |     8
('ample', 'non')               |     8
('iucundus', 'scribo')         |     8
('mehercule', 'scribo')        |     8
('amicus', 'magnus')           |     8
('bonus', 'magnus')            |     8
('amicus', 'scio')             |     8
('ceterus', 'iam')             |     8
('ceterus', 'nunc')            |     8
('ceterus', 'video')           |     8
('primum', 'video')            |     8
('appello', 'non')             |     8
('certus', 'proficiscor')      |     8
('nolo', 'scribo')             |     8
('greek.expression', 'lentulus') |     8
('greek.expression', 'rogo')   |     8
('modo', 'tam')                |     8
('modo', 'volo')               |     8
('modo', 'scio')               |     8
('greek.expression', 'quomodo') |     8
('greek.expression', 'parum')  |     8
('magnus', 'sic')              |     8
('umquam', 'video')            |     8
('enim', 'umquam')             |     8
('enim', 'utor')               |     8
('curio', 'facio')             |     8
('etiam', 'saepe')             |     8
('ita', 'iudex')               |     8
('autem', 'fio')               |     8
('ita', 'quaero')              |     8
('greek.expression', 'praetereo') |     8
('iam', 'quaero')              |     8
('autem', 'quaero')            |     8
('hortensius', 'non')          |     8
('consultum', 'lex')           |     8
('consultum', 'fero')          |     8
('iudicium', 'quam')           |     8
('odium', 'res')               |     8
('iudicium', 'tamen')          |     8
('dico', 'sic')                |     8
('consilium', 'nam')           |     8
('non', 'turpis')              |     8
('incredibilis', 'quam')       |     8
('iudex', 'res')               |     8
('clodius', 'publius')         |     8
('calvus', 'greek.expression') |     8
('nosco', 'scribo')            |     8
('et', 'scribo')               |     8
('iam', 'totus')               |     8
('praesidium', 'quam')         |     8
('timeo', 'video')             |     8
('accipio', 'modo')            |     8
('ius', 'non')                 |     8
('non', 'numquam')             |     8
('nam', 'publicus')            |     8
('iudicium', 'senatus')        |     8
('non', 'vis')                 |     8
('senatus', 'ut')              |     8
('publicus', 'summus')         |     8
('clodius', 'ne')              |     8
('ago', 'epistula')            |     8
('enim', 'nosco')              |     8
('autem', 'inquam')            |     8
('autem', 'spes')              |     8
('credo', 'magnus')            |     8
('autem', 'credo')             |     8
('et', 'video')                |     8
('dolor', 'etiam')             |     8
('magnus', 'miser')            |     8
('magnus', 'nunc')             |     8
('enim', 'lex')                |     8
('ante', 'iam')                |     8
('ante', 'do')                 |     8
('ante', 'video')              |     8
('antea', 'do')                |     8
('asia', 'facio')              |     8
('equidem', 'scribo')          |     8
('malo', 'scribo')             |     8
('parum', 'tamen')             |     8
('contentus', 'non')           |     8
('nomen', 'scribo')            |     8
('ne', 'valde')                |     8
('defero', 'ne')               |     8
('opinio', 'res')              |     8
('littera', 'summus')          |     8
('etiam', 'tantus')            |     8
('etiam', 'provincia')         |     8
('intellego', 'littera')       |     8
('locus', 'modo')              |     8
('animus', 'nam')              |     8
('defendo', 'possum')          |     8
('thessalonica', 'video')      |     8
('iter', 'littera')            |     8
('habeo', 'sermo')             |     8
('amicus', 'habeo')            |     8
('iter', 'puto')               |     8
('bonus', 'dico')              |     8
('facultas', 'non')            |     8
('consul', 'enim')             |     8
('parum', 'quidem')            |     8
('non', 'suavis')              |     8
('publicus', 'soleo')          |     8
('cum', 'possum')              |     8
('impedio', 'possum')          |     8
('pars', 'res')                |     8
('impedio', 'volo')            |     8
('amicus', 'tamen')            |     8
('credo', 'enim')              |     8
('non', 'ordo')                |     8
('adsum', 'dico')              |     8
('causa', 'senatus')           |     8
('res', 'secundus')            |     8
('satis', 'ut')                |     8
('cogito', 'enim')             |     8
('credo', 'possum')            |     8
('rogo', 'volo')               |     8
('curo', 'venio')              |     8
('homo', 'venio')              |     8
('enim', 'frater')             |     8
('ago', 'nam')                 |     8
('necesse', 'res')             |     8
('marcus', 'non')              |     8
('memmius', 'non')             |     8
('contemno', 'non')            |     8
('enim', 'plebs')              |     8
('autem', 'causa')             |     8
('crassus', 'pompeius')        |     8
('iam', 'pompeius')            |     8
('cato', 'quam')               |     8
('miser', 'video')             |     8
('quo', 'scribo')              |     8
('aliquando', 'non')           |     8
