================================================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (Full Text)
Method: Stanza NLP (UD Model), Window Size: 5, Stopwords Removed
================================================================================

Total Files Processed: 138
Total Lemmas: 632835
Unique Pairs Found: 1542989

TOP COLLOCATIONS by PMI (Min count: {min_occurrence})
--------------------------------------------------------------------------------
Collocation                              | PMI        | Count
('habeo', 'tantum')                      |    89
('corpus', 'res')                        |    89
('amicitia', 'possum')                   |    89
('amicitia', 'res')                      |    89
('etiam', 'parue')                       |    89
('magnus', 'quaero')                     |    89
('etiam', 'romanus')                     |    89
('cogo', 'res')                          |    89
('etiam', 'inquam')                      |    89
('etiam', 'opus')                        |    89
('facio', 'mentio')                      |    89
('facio', 'provincia')                   |    89
('homo', 'scribo')                       |    89
('dies', 'do')                           |    89
('dico', 'sermo')                        |    89
('nascor', 'res')                        |    88
('laudo', 'res')                         |    88
('scribo', 'verbum')                     |    88
('possum', 'soleo')                      |    88
('consilium', 'magnus')                  |    88
('placeo', 'res')                        |    88
('dico', 'vere')                         |    88
('dico', 'stoicus')                      |    88
('facio', 'magis')                       |    88
('etiam', 'iudico')                      |    88
('opus', 'tamen')                        |    88
('do', 'populus')                        |    88
('ego', 'magnus')                        |    88
('etiam', 'multo')                       |    88
('ago', 'sic')                           |    88
('habeo', 'nomen')                       |    88
('facio', 'mitto')                       |    88
('dico', 'dignitas')                     |    88
('iam', 'tempus')                        |    88
('possum', 'refero')                     |    88
('ago', 'iam')                           |    88
('modus', 'tam')                         |    88
('possum', 'quoque')                     |    88
